step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1225.0,21,298.0,4.885245901639344,4.876932473944138,21,1088.0,0.20790943126338546,21,1088.0
1230.0,15,154.0,2.5245901639344264,5.0269757845296805,15,1061.0,0.26006534596286557,15,1061.0
1235.0,23,246.0,4.555555555555555,4.269609742112628,23,1046.0,0.22110245402568682,23,1046.0
1240.0,28,376.0,6.372881355932203,3.525087188223015,28,1176.0,0.11803148532269414,28,1176.0
1245.0,37,545.0,9.909090909090908,1.4663834373144662,37,1345.0,0.040730256083396546,37,1345.0
1250.0,45,757.0,12.830508474576272,1.0721322919640797,45,1557.0,0.04866077419840912,45,1557.0
1255.0,45,766.0,12.983050847457626,0.6363525014974382,45,1620.0,0.034366682128787004,45,1620.0
1260.0,43,675.0,11.440677966101696,1.7638892622397675,43,1567.0,0.04139898173277335,43,1567.0
1265.0,41,813.0,12.507692307692308,3.247046300265131,41,1679.0,0.13893941632183943,41,1679.0
1270.0,46,1031.0,16.901639344262296,1.9709265740689035,46,1897.0,0.07745303115205829,46,1897.0
1275.0,52,1280.0,21.333333333333332,1.0220603550859877,52,2146.0,0.04349819757808632,52,2146.0
1280.0,56,1554.0,26.79310344827586,0.21467957778449656,56,2420.0,0.016489190476684262,56,2420.0
1285.0,58,1841.0,30.683333333333334,0.4653379803421493,58,2707.0,0.033345257470757804,58,2707.0
1290.0,52,1979.0,32.983333333333334,0.6889476205566181,52,2840.0,0.03690352193428675,52,2840.0
1295.0,44,2036.0,33.93333333333333,1.8264066389242144,44,2840.0,0.04861752096927175,44,2840.0
1300.0,42,2230.0,32.794117647058826,4.442867846390093,42,2835.0,0.19097091256023818,42,2835.0
1305.0,39,2002.0,31.28125,3.4429015283821673,39,2665.0,0.14534339296585377,39,2665.0
1310.0,33,1486.0,24.360655737704917,2.8585486087207643,33,2369.0,0.08909531825140987,33,2369.0
1315.0,30,1065.0,18.362068965517242,2.7660145654015245,30,2485.0,0.09319017729665013,30,2485.0
1320.0,26,656.0,12.148148148148149,3.0399877760213885,26,2543.0,0.09021131117453038,26,2543.0
1325.0,26,392.0,7.2592592592592595,3.6076270802002637,26,2662.0,0.09909525246503743,26,2662.0
1330.0,34,538.0,10.150943396226415,2.0504306014016542,34,2808.0,0.05092561921784497,34,2808.0
1335.0,32,594.0,10.8,2.304319551352779,32,2704.0,0.12307472276482936,32,2704.0
1340.0,33,587.0,10.672727272727272,3.3645621765731755,33,2501.0,0.16620647553509008,33,2501.0
1345.0,27,598.0,10.491228070175438,3.5417730680475317,27,2452.0,0.1224094811752307,27,2452.0
1350.0,24,610.0,11.96078431372549,2.6783049162218653,24,2580.0,0.110464357919409,24,2580.0
1355.0,28,614.0,12.53061224489796,2.2804636334713426,28,2620.0,0.09916741261902082,28,2620.0
