step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1255.0,46,591.0,8.565217391304348,1.4081586444677627,46,1959.0,0.05026061768754473,46,1959.0
1260.0,50,796.0,12.246153846153845,0.45011533702580153,50,1994.0,0.01994890087053246,50,1994.0
1265.0,45,991.0,13.95774647887324,2.431715723177542,45,1857.0,0.11662101790343134,45,1857.0
1270.0,40,1024.0,14.422535211267606,2.504972953361334,40,1909.0,0.09961022066160406,40,1909.0
1275.0,45,1237.0,17.67142857142857,2.5797904044521074,45,2034.0,0.07403596290702545,45,2034.0
1280.0,53,1482.0,22.454545454545453,1.5197717369679218,53,2279.0,0.01360400428291208,53,2279.0
1285.0,59,1767.0,28.047619047619047,0.8496919271065029,59,2564.0,0.03291566899591315,59,2564.0
1290.0,53,1945.0,31.885245901639344,0.6150732855385012,53,2670.0,0.03065290275340953,53,2670.0
1295.0,45,2044.0,33.50819672131148,1.6784154209385493,45,2631.0,0.038305522831091794,45,2631.0
1300.0,41,2204.0,31.942028985507246,3.4958470578397343,41,2778.0,0.16274644782975783,41,2778.0
1305.0,47,2427.0,37.33846153846154,2.148124652673998,47,3001.0,0.10785084836196931,47,3001.0
1310.0,50,2631.0,41.109375,0.7029749667244352,50,3139.0,0.04197874024101564,50,3139.0
1315.0,47,2839.0,44.359375,1.8798302318837385,47,3242.0,0.0666942444124034,47,3242.0
1320.0,47,3050.0,47.65625,1.8346471051189166,47,3456.0,0.031942934943941605,47,3456.0
1325.0,52,3298.0,53.193548387096776,1.3589442015236786,52,3704.0,0.03632559260082421,52,3704.0
1330.0,50,3509.0,58.483333333333334,0.8130623399939865,50,3908.0,0.012615764864427217,50,3908.0
1335.0,44,3704.0,57.875,2.945221839330001,44,4041.0,0.1376622993460429,44,4041.0
1340.0,46,3930.0,61.40625,2.5598562696298846,46,4254.0,0.09081077994314579,46,4254.0
1345.0,51,4179.0,66.33333333333333,1.1826691585939977,51,4503.0,0.03599079177310027,51,4503.0
1350.0,51,3741.0,63.40677966101695,0.7583583349235583,51,4445.0,0.04439658274576956,51,4445.0
1355.0,42,2815.0,47.71186440677966,1.7666540085819262,42,4093.0,0.045682156489182724,42,4093.0
